,OpenTime,OpenPrice,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,Number of Trades
0,1571792400000.0,8039.78,8054.69,8028.83,8037.3,0.202696,1571796000000.0,1629.4639,85.0
1,1571796000000.0,8037.3,8037.3,8037.3,8037.3,0.0,1571799600000.0,0.0,0.0
2,1571799600000.0,8007.02,8007.02,8007.02,8007.02,0.01,1571803200000.0,80.0702,1.0
3,1571803200000.0,7966.69,7966.69,7966.69,7966.69,0.02,1571806800000.0,159.3338,1.0
4,1571806800000.0,7932.84,7932.84,7932.84,7932.84,0.029804,1571810400000.0,236.43036,1.0
5,1571810400000.0,7932.84,7932.84,7932.84,7932.84,0.0,1571814000000.0,0.0,0.0
6,1571814000000.0,7932.84,7932.84,7932.84,7932.84,0.0,1571817700000.0,0.0,0.0
7,1571817700000.0,7956.59,7981.54,7956.59,7981.54,0.21,1571821200000.0,1672.1313,3.0
8,1571821200000.0,7988.76,7988.76,7988.76,7988.76,0.019503,1571824900000.0,155.80478,1.0
9,1571824900000.0,7993.64,8006.7,7993.64,8006.7,0.11,1571828400000.0,879.8228,2.0
10,1571828400000.0,8000.04,8000.04,7964.25,7964.25,0.066313,1571832000000.0,529.5649,2.0
11,1571832000000.0,7946.92,7946.92,7504.97,7552.21,5.151153,1571835600000.0,39537.957,89.0
12,1571835600000.0,7546.59,7546.59,7417.78,7482.06,2.407668,1571839100000.0,18052.104,38.0
13,1571839100000.0,7458.77,7458.77,7458.77,7458.77,0.02,1571842800000.0,149.1754,1.0
14,1571842800000.0,7458.77,7458.77,7458.77,7458.77,0.0,1571846400000.0,0.0,0.0
15,1571846400000.0,7406.05,7464.96,7306.23,7464.96,3.529238,1571850000000.0,26021.664,41.0
16,1571850000000.0,7480.06,7493.61,7477.47,7491.72,0.427607,1571853600000.0,3200.3718,11.0
17,1571853600000.0,7513.21,7519.29,7492.7,7492.7,0.713515,1571857200000.0,5355.8467,9.0
18,1571857200000.0,7499.65,7499.65,7490.08,7492.69,0.096,1571860800000.0,719.8621,5.0
19,1571860800000.0,7463.41,7463.41,7462.73,7462.73,0.1,1571864400000.0,746.28394,3.0
20,1571864400000.0,7486.95,7486.95,7440.25,7442.53,0.546678,1571868000000.0,4077.4421,11.0
21,1571868000000.0,7442.53,7442.53,7442.53,7442.53,0.0,1571871700000.0,0.0,0.0
22,1571871700000.0,7442.53,7442.53,7442.53,7442.53,0.0,1571875200000.0,0.0,0.0
23,1571875200000.0,7442.53,7442.53,7442.53,7442.53,0.0,1571878900000.0,0.0,0.0
24,1571878900000.0,7442.53,7442.53,7442.53,7442.53,0.0,1571882400000.0,0.0,0.0
25,1571882400000.0,7442.53,7442.53,7442.53,7442.53,0.0,1571886000000.0,0.0,0.0
26,1571886000000.0,7437.78,7437.78,7413.6,7416.82,1.271707,1571889600000.0,9439.742,25.0
27,1571889600000.0,7414.71,7414.71,7413.07,7413.07,0.06,1571893100000.0,444.8498,2.0
28,1571893100000.0,7413.07,7413.07,7413.07,7413.07,0.0,1571896800000.0,0.0,0.0
29,1571896800000.0,7413.07,7413.07,7413.07,7413.07,0.0,1571900400000.0,0.0,0.0
30,1571900400000.0,7413.07,7413.07,7413.07,7413.07,0.0,1571904000000.0,0.0,0.0
31,1571904000000.0,7413.07,7413.07,7413.07,7413.07,0.0,1571907600000.0,0.0,0.0
32,1571907600000.0,7413.07,7413.07,7413.07,7413.07,0.0,1571911200000.0,0.0,0.0
33,1571911200000.0,7449.75,7458.14,7447.45,7458.14,0.35,1571914800000.0,2608.7588,13.0
34,1571914800000.0,7458.14,7458.14,7458.14,7458.14,0.0,1571918400000.0,0.0,0.0
35,1571918400000.0,7458.14,7458.14,7458.14,7458.14,0.0,1571922000000.0,0.0,0.0
36,1571922000000.0,7458.14,7458.14,7458.14,7458.14,0.0,1571925700000.0,0.0,0.0
37,1571925700000.0,7501.53,7501.53,7501.53,7501.53,0.095271,1571929200000.0,714.6783,1.0
38,1571929200000.0,7465.57,7465.88,7439.71,7439.71,0.628756,1571932900000.0,4686.9644,12.0
39,1571932900000.0,7439.71,7439.71,7439.71,7439.71,0.0,1571936400000.0,0.0,0.0
40,1571936400000.0,7446.21,7451.25,7439.38,7445.15,1.234159,1571940000000.0,9187.039,29.0
41,1571940000000.0,7441.44,7461.37,7441.44,7461.37,0.324861,1571943600000.0,2418.6692,5.0
42,1571943600000.0,7467.71,7473.9,7467.71,7472.48,0.056546,1571947200000.0,422.46695,3.0
43,1571947200000.0,7472.48,7472.48,7472.48,7472.48,0.0,1571950800000.0,0.0,0.0
44,1571950800000.0,7456.11,7459.56,7456.11,7459.56,0.076997,1571954400000.0,574.29364,4.0
45,1571954400000.0,7447.6,7465.83,7447.6,7459.49,0.029,1571958000000.0,216.10167,4.0
46,1571958000000.0,7459.49,7459.49,7459.49,7459.49,0.0,1571961600000.0,0.0,0.0
47,1571961600000.0,7432.6,7432.6,7432.6,7432.6,0.02,1571965200000.0,148.652,1.0
48,1571965200000.0,7448.24,7448.24,7448.24,7448.24,0.02,1571968800000.0,148.9648,1.0
49,1571968800000.0,7444.87,7460.28,7444.87,7460.28,0.07,1571972400000.0,521.7552,3.0
50,1571972400000.0,7439.68,7439.68,7439.02,7439.02,0.06644,1571976000000.0,494.2566,2.0
51,1571976000000.0,7439.02,7439.02,7439.02,7439.02,0.0,1571979700000.0,0.0,0.0
52,1571979700000.0,7397.24,7452.0,7396.65,7452.0,2.136024,1571983200000.0,15860.657,36.0
53,1571983200000.0,7469.6,7469.6,7450.87,7450.87,0.301172,1571986700000.0,2248.502,6.0
54,1571986700000.0,7468.14,7468.14,7468.14,7468.14,0.08,1571990400000.0,597.4512,2.0
55,1571990400000.0,7471.25,7471.25,7462.9,7462.9,0.897756,1571994000000.0,6704.798,19.0
56,1571994000000.0,7456.93,7459.06,7456.93,7459.06,0.14,1571997600000.0,1044.1832,4.0
57,1571997600000.0,6111.0,7614.54,6111.0,7614.54,0.710568,1572001200000.0,5397.4326,9.0
58,1572001200000.0,7616.9,7617.54,7613.67,7617.54,0.2,1572004800000.0,1523.1299,8.0
59,1572004800000.0,7642.87,7642.87,7642.87,7642.87,0.02,1572008400000.0,152.8574,1.0
60,1572008400000.0,7634.49,7691.84,7634.49,7691.84,0.674473,1572012000000.0,5172.855,15.0
61,1572012000000.0,7691.51,7701.15,7660.96,7661.31,1.04702,1572015600000.0,8045.3477,24.0
62,1572015600000.0,7712.31,8481.68,7712.31,8327.03,12.898493,1572019200000.0,106234.305,178.0
63,1572019200000.0,8356.71,8434.23,8356.71,8411.42,1.705716,1572022800000.0,14330.546,32.0
64,1572022800000.0,8405.45,8737.35,8405.45,8496.31,6.920466,1572026400000.0,59319.875,124.0
65,1572026400000.0,8469.53,8649.65,8461.51,8634.01,3.977194,1572030000000.0,34141.42,64.0
66,1572030000000.0,8594.06,8669.11,8552.05,8652.09,1.824,1572033700000.0,15710.656,53.0
67,1572033700000.0,8613.12,8662.05,8568.73,8568.73,1.44232,1572037200000.0,12442.839,46.0
68,1572037200000.0,8575.64,8628.22,8573.56,8603.29,0.943687,1572040700000.0,8110.1904,31.0
69,1572040700000.0,8603.41,8705.19,8595.97,8608.76,1.481753,1572044400000.0,12812.152,34.0
70,1572044400000.0,8622.89,8674.51,8622.89,8674.51,1.253094,1572048000000.0,10843.317,35.0
71,1572048000000.0,8684.78,9335.35,8663.68,9202.83,9.55005,1572051600000.0,86441.37,148.0
72,1572051600000.0,9221.8,10334.27,9221.8,10036.78,9.520848,1572055200000.0,92942.555,139.0
73,1572055200000.0,9924.0,9926.58,9593.14,9593.14,1.636293,1572058800000.0,15953.048,40.0
74,1572058800000.0,9662.21,9666.17,9480.35,9623.51,2.926594,1572062400000.0,27833.904,22.0
75,1572062400000.0,9583.04,9583.04,9570.31,9579.96,0.173968,1572066000000.0,1665.9889,8.0
76,1572066000000.0,9733.32,9746.26,9642.09,9642.09,0.126687,1572069600000.0,1231.4135,7.0
77,1572069600000.0,9612.32,9612.32,9609.1,9609.1,0.05,1572073200000.0,480.52142,2.0
78,1572073200000.0,9388.42,9407.8,9334.56,9381.65,0.134184,1572076800000.0,1258.8402,7.0
79,1572076800000.0,9393.2,9393.2,9374.08,9374.08,0.357314,1572080500000.0,3353.3525,6.0
80,1572080500000.0,9258.15,9258.15,8991.79,9080.18,3.758898,1572084000000.0,34388.777,342.0
81,1572084000000.0,9319.73,9319.73,9255.25,9255.25,0.024296,1572087700000.0,225.14256,3.0
82,1572087700000.0,9255.25,9255.25,9255.25,9255.25,0.0,1572091200000.0,0.0,0.0
83,1572091200000.0,9200.34,9395.8,9200.34,9387.86,1.312846,1572094700000.0,12314.065,86.0
84,1572094700000.0,9167.03,9197.26,9113.94,9125.08,0.337642,1572098400000.0,3093.006,39.0
85,1572098400000.0,9108.36,9209.46,9108.36,9163.19,0.400801,1572102000000.0,3668.4448,16.0
86,1572102000000.0,9197.96,9282.57,9168.15,9174.19,0.378608,1572105600000.0,3496.51,13.0
87,1572105600000.0,9128.56,9224.81,9098.38,9187.71,0.981347,1572109200000.0,8961.052,24.0
88,1572109200000.0,9103.73,9123.99,9103.67,9123.99,0.16785,1572112800000.0,1528.462,5.0
89,1572112800000.0,9132.94,9141.82,8902.25,9064.31,1.722562,1572116400000.0,15583.758,36.0
90,1572116400000.0,9099.09,9134.97,8925.44,8943.73,1.119179,1572120000000.0,10076.663,26.0
91,1572120000000.0,9065.66,9133.34,9065.66,9133.34,0.13723,1572123600000.0,1249.5006,3.0
92,1572123600000.0,9093.37,9222.96,9093.37,9222.96,0.35,1572127200000.0,3213.0703,9.0
93,1572127200000.0,9228.3,9228.85,9148.11,9148.11,0.107875,1572130800000.0,992.2973,5.0
94,1572130800000.0,9167.92,9296.24,9167.92,9253.09,0.204034,1572134500000.0,1884.8588,11.0
95,1572134500000.0,9267.61,9370.94,9228.17,9228.17,0.694859,1572138000000.0,6469.906,18.0
96,1572138000000.0,9247.8,9247.8,9129.61,9129.61,0.403768,1572141700000.0,3712.9136,13.0
97,1572141700000.0,9177.61,9177.61,9171.06,9171.06,0.040584,1572145200000.0,372.3279,3.0
98,1572145200000.0,9165.56,9165.56,9165.56,9165.56,0.040613,1572148700000.0,372.24088,3.0
99,1572148700000.0,9117.91,9117.91,9112.59,9112.59,0.05,1572152400000.0,455.76328,3.0
100,1572152400000.0,9141.6,9145.34,9138.58,9138.58,0.055,1572156000000.0,502.84854,4.0
101,1572156000000.0,9138.58,9138.58,9138.58,9138.58,0.0,1572159600000.0,0.0,0.0
102,1572159600000.0,9183.08,9183.08,9181.0,9181.0,0.05,1572163200000.0,459.0923,2.0
103,1572163200000.0,9181.0,9181.0,9181.0,9181.0,0.0,1572166800000.0,0.0,0.0
104,1572166800000.0,9181.0,9181.0,9181.0,9181.0,0.0,1572170400000.0,0.0,0.0
105,1572170400000.0,9341.1,9408.33,9309.93,9408.33,0.3,1572174000000.0,2805.7192,11.0
106,1572174000000.0,9410.69,9607.53,9301.86,9308.77,0.853876,1572177600000.0,8046.2896,63.0
107,1572177600000.0,9299.4,9332.42,9276.74,9301.19,0.545,1572181200000.0,5069.063,19.0
108,1572181200000.0,9318.48,9473.41,9316.07,9473.41,0.230742,1572184800000.0,2170.3638,11.0
109,1572184800000.0,9399.03,9494.82,9399.03,9494.82,0.177675,1572188500000.0,1675.3378,6.0
110,1572188500000.0,9553.08,9563.26,9553.08,9563.26,0.1,1572192000000.0,955.7066,3.0
111,1572192000000.0,9555.28,9688.63,9405.81,9662.58,0.922418,1572195700000.0,8799.861,29.0
112,1572195700000.0,9674.74,9674.74,9642.17,9642.17,0.054073,1572199200000.0,522.3499,3.0
113,1572199200000.0,9687.44,9687.44,9687.44,9687.44,0.05,1572202700000.0,484.372,1.0
114,1572202700000.0,9684.79,9684.79,9681.44,9681.44,0.05,1572206400000.0,484.1395,2.0
115,1572206400000.0,9727.31,9727.31,9575.32,9575.32,0.116956,1572210000000.0,1122.6842,3.0
116,1572210000000.0,9650.01,9650.01,9650.01,9650.01,0.02,1572213600000.0,193.0002,1.0
117,1572213600000.0,9660.12,9702.83,9575.28,9580.79,0.201129,1572217200000.0,1940.6525,7.0
118,1572217200000.0,9591.33,9591.33,9492.66,9556.82,0.664346,1572220800000.0,6332.1836,15.0
119,1572220800000.0,9556.77,9599.55,9556.77,9599.55,0.121982,1572224400000.0,1168.7198,7.0
120,1572224400000.0,9705.97,9893.95,9705.97,9733.98,1.81302,1572228000000.0,17797.742,47.0
121,1572228000000.0,9716.5,9762.38,9695.99,9762.38,0.041063,1572231600000.0,398.6272,3.0
122,1572231600000.0,9762.38,9762.38,9762.38,9762.38,0.0,1572235200000.0,0.0,0.0
123,1572235200000.0,9573.89,9638.21,9573.89,9630.18,0.489269,1572238800000.0,4709.739,15.0
124,1572238800000.0,9636.1,9646.18,9627.71,9627.82,0.25,1572242500000.0,2408.8975,9.0
125,1572242500000.0,9595.74,9595.74,9456.03,9459.52,0.163654,1572246000000.0,1557.4065,7.0
126,1572246000000.0,9413.71,9413.71,9362.42,9379.5,0.39465,1572249500000.0,3704.846,19.0
127,1572249500000.0,9303.07,9303.07,9303.07,9303.07,0.001082,1572253200000.0,10.065922,1.0
128,1572253200000.0,9397.03,9397.03,9397.03,9397.03,0.05,1572256700000.0,469.8515,1.0
129,1572256700000.0,9397.03,9397.03,9397.03,9397.03,0.0,1572260400000.0,0.0,0.0
130,1572260400000.0,9365.88,9408.59,9365.12,9408.59,0.34,1572264000000.0,3188.196,14.0
131,1572264000000.0,9415.3,9415.3,9312.79,9344.71,0.05881,1572267600000.0,550.3738,3.0
132,1572267600000.0,9344.71,9344.71,9344.71,9344.71,0.0,1572271200000.0,0.0,0.0
133,1572271200000.0,9344.71,9344.71,9344.71,9344.71,0.0,1572274800000.0,0.0,0.0
134,1572274800000.0,9406.92,9410.26,9396.66,9396.66,0.348103,1572278400000.0,3274.9978,7.0
135,1572278400000.0,9406.3,9406.3,9361.7,9361.7,0.189201,1572282000000.0,1774.9619,4.0
136,1572282000000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572285600000.0,0.0,0.0
137,1572285600000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572289200000.0,0.0,0.0
138,1572289200000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572292800000.0,0.0,0.0
139,1572292800000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572296500000.0,0.0,0.0
140,1572296500000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572300000000.0,0.0,0.0
141,1572300000000.0,9361.7,9361.7,9361.7,9361.7,0.0,1572303500000.0,0.0,0.0
142,1572303500000.0,9301.66,9320.13,9198.35,9228.43,0.929203,1572307200000.0,8580.854,29.0
143,1572307200000.0,9228.43,9228.43,9228.43,9228.43,0.0,1572310700000.0,0.0,0.0
144,1572310700000.0,9228.43,9228.43,9228.43,9228.43,0.0,1572314400000.0,0.0,0.0
145,1572314400000.0,9228.43,9228.43,9228.43,9228.43,0.0,1572318000000.0,0.0,0.0
146,1572318000000.0,9228.43,9228.43,9228.43,9228.43,0.0,1572321600000.0,0.0,0.0
147,1572321600000.0,9429.34,9452.5,9383.11,9440.88,0.338961,1572325200000.0,3197.949,11.0
148,1572325200000.0,9492.95,9495.94,9416.35,9417.39,0.087296,1572328800000.0,825.96124,4.0
149,1572328800000.0,9451.67,9463.71,9441.02,9441.02,0.098947,1572332400000.0,934.81616,4.0
150,1572332400000.0,9441.02,9441.02,9441.02,9441.02,0.0,1572336000000.0,0.0,0.0
151,1572336000000.0,9418.89,9418.89,9418.89,9418.89,0.05,1572339600000.0,470.9445,1.0
152,1572339600000.0,9418.89,9418.89,9418.89,9418.89,0.0,1572343300000.0,0.0,0.0
153,1572343300000.0,9418.89,9418.89,9418.89,9418.89,0.0,1572346800000.0,0.0,0.0
154,1572346800000.0,9418.89,9418.89,9418.89,9418.89,0.0,1572350500000.0,0.0,0.0
155,1572350500000.0,9414.9,9421.49,9405.52,9420.38,0.084624,1572354000000.0,796.81256,4.0
156,1572354000000.0,9377.18,9398.5,9338.31,9338.31,0.099008,1572357500000.0,928.6391,4.0
157,1572357500000.0,9338.31,9338.31,9338.31,9338.31,0.0,1572361200000.0,0.0,0.0
158,1572361200000.0,9338.31,9338.31,9338.31,9338.31,0.0,1572364700000.0,0.0,0.0
159,1572364700000.0,9338.31,9338.31,9338.31,9338.31,0.0,1572368400000.0,0.0,0.0
160,1572368400000.0,9320.49,9331.44,9320.49,9331.44,0.039115,1572372000000.0,364.78998,2.0
161,1572372000000.0,9351.17,9390.3,9351.17,9381.63,0.11,1572375600000.0,1030.5747,5.0
162,1572375600000.0,9140.05,9227.19,9090.43,9226.79,2.013411,1572379200000.0,18454.695,39.0
163,1572379200000.0,9223.37,9442.55,9217.27,9416.35,0.935918,1572382800000.0,8795.325,16.0
164,1572382800000.0,9436.81,9436.81,9434.22,9434.22,0.06,1572386400000.0,566.0815,3.0
165,1572386400000.0,9434.22,9434.22,9434.22,9434.22,0.0,1572390000000.0,0.0,0.0
166,1572390000000.0,9452.36,9452.36,9446.83,9446.83,0.05,1572393600000.0,472.5174,3.0
167,1572393600000.0,9402.62,9417.74,9364.73,9364.73,0.08,1572397300000.0,751.0506,5.0
168,1572397300000.0,9332.26,9390.94,9332.26,9382.68,0.473172,1572400800000.0,4438.117,10.0
169,1572400800000.0,9382.68,9382.68,9382.68,9382.68,0.0,1572404500000.0,0.0,0.0
170,1572404500000.0,9296.65,9296.65,9282.15,9282.15,0.501154,1572408000000.0,4654.4795,7.0
171,1572408000000.0,9319.9,9329.86,9251.52,9252.6,0.713293,1572411500000.0,6630.618,24.0
172,1572411500000.0,9204.22,9245.25,9204.22,9245.25,0.04,1572415200000.0,368.9894,2.0
173,1572415200000.0,9245.25,9245.25,9245.25,9245.25,0.0,1572418700000.0,0.0,0.0
174,1572418700000.0,9245.25,9245.25,9245.25,9245.25,0.0,1572422400000.0,0.0,0.0
175,1572422400000.0,9198.41,9234.18,9185.65,9195.38,2.170664,1572426000000.0,19998.912,54.0
176,1572426000000.0,9195.38,9195.38,9195.38,9195.38,0.0,1572429600000.0,0.0,0.0
177,1572429600000.0,9149.79,9181.58,9070.81,9135.06,0.604826,1572433200000.0,5519.9155,13.0
178,1572433200000.0,9037.48,9087.12,9037.48,9087.12,0.157829,1572436800000.0,1429.3148,7.0
179,1572436800000.0,9087.12,9087.12,9087.12,9087.12,0.0,1572440400000.0,0.0,0.0
180,1572440400000.0,9087.12,9087.12,9087.12,9087.12,0.0,1572444000000.0,0.0,0.0
181,1572444000000.0,9101.2,9107.48,9101.2,9107.48,0.115735,1572447600000.0,1053.6676,4.0
182,1572447600000.0,9064.99,9114.41,9012.12,9114.41,0.08,1572451300000.0,724.5114,4.0
183,1572451300000.0,9106.75,9106.75,9029.44,9066.99,2.226351,1572454800000.0,20202.959,60.0
184,1572454800000.0,9119.52,9126.15,9109.11,9120.25,0.63875,1572458500000.0,5825.6523,10.0
185,1572458500000.0,9113.27,9152.92,9113.27,9152.92,1.359535,1572462000000.0,12409.251,24.0
186,1572462000000.0,9176.37,9195.65,9176.37,9183.88,0.113679,1572465500000.0,1044.2562,6.0
187,1572465500000.0,9183.88,9183.88,9183.88,9183.88,0.0,1572469200000.0,0.0,0.0
188,1572469200000.0,9150.87,9150.87,9150.87,9150.87,0.02,1572472800000.0,183.0174,1.0
189,1572472800000.0,9168.45,9211.17,9160.47,9211.17,0.06,1572476400000.0,550.8018,3.0
190,1572476400000.0,9211.17,9211.17,9211.17,9211.17,0.0,1572480000000.0,0.0,0.0
191,1572480000000.0,9211.17,9211.17,9211.17,9211.17,0.0,1572483600000.0,0.0,0.0
192,1572483600000.0,9211.17,9211.17,9211.17,9211.17,0.0,1572487200000.0,0.0,0.0
193,1572487200000.0,9211.17,9211.17,9211.17,9211.17,0.0,1572490800000.0,0.0,0.0
194,1572490800000.0,9211.17,9211.17,9211.17,9211.17,0.0,1572494400000.0,0.0,0.0
195,1572494400000.0,9097.99,9097.99,9097.99,9097.99,0.008,1572498000000.0,72.78392,1.0
196,1572498000000.0,9169.99,9175.43,9169.99,9175.43,0.25,1572501600000.0,2292.715,2.0
197,1572501600000.0,9182.48,9204.71,9113.03,9115.6,0.364803,1572505300000.0,3338.284,10.0
198,1572505300000.0,9123.57,9123.57,9123.57,9123.57,0.02,1572508800000.0,182.4714,1.0
199,1572508800000.0,9123.57,9123.57,9123.57,9123.57,0.0,1572512500000.0,0.0,0.0
200,1572512500000.0,9053.37,9058.71,9053.37,9058.71,0.066655,1572516000000.0,603.66473,3.0
201,1572516000000.0,9020.55,9064.15,8952.0,9064.15,1.503092,1572519500000.0,13542.391,25.0
202,1572519500000.0,9064.15,9064.15,9064.15,9064.15,0.0,1572523200000.0,0.0,0.0
203,1572523200000.0,9201.02,9406.28,9201.02,9320.91,1.173945,1572526800000.0,10955.607,26.0
204,1572526800000.0,9334.54,9334.54,9283.58,9286.78,0.437286,1572530400000.0,4065.1558,10.0
205,1572530400000.0,9266.23,9266.23,9241.69,9248.09,0.980536,1572534000000.0,9073.615,21.0
206,1572534000000.0,9211.2,9211.2,9211.2,9211.2,0.05,1572537600000.0,460.56,1.0
207,1572537600000.0,9219.06,9219.06,9219.06,9219.06,0.001585,1572541200000.0,14.61221,1.0
208,1572541200000.0,9219.06,9219.06,9219.06,9219.06,0.0,1572544800000.0,0.0,0.0
209,1572544800000.0,9210.4,9210.4,9210.4,9210.4,0.234814,1572548400000.0,2162.731,3.0
210,1572548400000.0,9210.4,9210.4,9210.4,9210.4,0.0,1572552000000.0,0.0,0.0
211,1572552000000.0,9198.75,9198.75,9148.63,9168.61,0.451,1572555600000.0,4139.113,9.0
212,1572555600000.0,9135.47,9135.47,9043.31,9131.98,1.082186,1572559300000.0,9849.918,19.0
213,1572559300000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572562800000.0,0.0,0.0
214,1572562800000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572566300000.0,0.0,0.0
215,1572566300000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572570000000.0,0.0,0.0
216,1572570000000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572573500000.0,0.0,0.0
217,1572573500000.0,9095.73,9095.73,9085.26,9085.26,0.110477,1572577200000.0,1004.789,4.0
218,1572577200000.0,9119.28,9119.28,9060.58,9060.58,0.098,1572580800000.0,891.3538,6.0
219,1572580800000.0,9065.61,9065.61,9065.61,9065.61,0.004,1572584400000.0,36.26244,1.0
220,1572584400000.0,9075.42,9105.93,9074.08,9105.93,0.086349,1572588000000.0,784.5187,4.0
221,1572588000000.0,9105.93,9105.93,9105.93,9105.93,0.0,1572591600000.0,0.0,0.0
222,1572591600000.0,9105.93,9105.93,9105.93,9105.93,0.0,1572595200000.0,0.0,0.0
223,1572595200000.0,9131.98,9131.98,9131.98,9131.98,0.004293,1572598800000.0,39.20359,1.0
224,1572598800000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572602400000.0,0.0,0.0
225,1572602400000.0,9131.98,9131.98,9131.98,9131.98,0.0,1572606000000.0,0.0,0.0
226,1572606000000.0,9131.98,9177.27,9131.98,9169.37,0.004,1572609600000.0,36.692963,3.0
227,1572609600000.0,9197.53,9200.02,9197.53,9199.26,0.22,1572613300000.0,2023.8107,3.0
228,1572613300000.0,9131.27,9131.27,9128.68,9130.98,0.22,1572616800000.0,2008.8151,5.0
229,1572616800000.0,9130.98,9130.98,9130.98,9130.98,0.0,1572620300000.0,0.0,0.0
230,1572620300000.0,9182.77,9233.66,9182.77,9208.74,0.471974,1572624000000.0,4342.7446,7.0
231,1572624000000.0,9078.36,9078.36,9078.36,9078.36,0.108576,1572627500000.0,985.692,1.0
232,1572627500000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572631200000.0,0.0,0.0
233,1572631200000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572634800000.0,0.0,0.0
234,1572634800000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572638400000.0,0.0,0.0
235,1572638400000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572642000000.0,0.0,0.0
236,1572642000000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572645600000.0,0.0,0.0
237,1572645600000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572649200000.0,0.0,0.0
238,1572649200000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572652800000.0,0.0,0.0
239,1572652800000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572656400000.0,0.0,0.0
240,1572656400000.0,9078.36,9078.36,9078.36,9078.36,0.0,1572660000000.0,0.0,0.0
241,1572660000000.0,9239.59,9239.59,9239.59,9239.59,0.02,1572663600000.0,184.7918,1.0
242,1572663600000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572667300000.0,0.0,0.0
243,1572667300000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572670800000.0,0.0,0.0
244,1572670800000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572674300000.0,0.0,0.0
245,1572674300000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572678000000.0,0.0,0.0
246,1572678000000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572681500000.0,0.0,0.0
247,1572681500000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572685200000.0,0.0,0.0
248,1572685200000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572688800000.0,0.0,0.0
249,1572688800000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572692400000.0,0.0,0.0
250,1572692400000.0,9239.59,9239.59,9239.59,9239.59,0.0,1572696000000.0,0.0,0.0
251,1572696000000.0,9311.7,9316.2,9227.87,9307.15,0.499636,1572699600000.0,4649.0596,9.0
252,1572699600000.0,9344.17,9375.89,9344.17,9370.68,0.245611,1572703200000.0,2300.8235,8.0
253,1572703200000.0,9371.28,9372.06,9352.32,9352.32,0.128198,1572706800000.0,1200.1669,6.0
254,1572706800000.0,9329.86,9329.86,9295.03,9295.03,0.234,1572710400000.0,2175.1763,2.0
255,1572710400000.0,9342.63,9342.63,9342.63,9342.63,0.05,1572714000000.0,467.1315,1.0
256,1572714000000.0,9342.63,9342.63,9342.63,9342.63,0.0,1572717600000.0,0.0,0.0
257,1572717600000.0,9288.62,9288.62,9288.62,9288.62,0.13,1572721300000.0,1207.5206,1.0
258,1572721300000.0,9310.56,9310.56,9310.56,9310.56,0.003357,1572724800000.0,31.25555,1.0
259,1572724800000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572728300000.0,0.0,0.0
260,1572728300000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572732000000.0,0.0,0.0
261,1572732000000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572735500000.0,0.0,0.0
262,1572735500000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572739200000.0,0.0,0.0
263,1572739200000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572742800000.0,0.0,0.0
264,1572742800000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572746400000.0,0.0,0.0
265,1572746400000.0,9310.56,9310.56,9310.56,9310.56,0.0,1572750000000.0,0.0,0.0
266,1572750000000.0,9358.78,9358.78,9353.69,9353.69,0.047169,1572753600000.0,441.3425,2.0
267,1572753600000.0,9353.69,9353.69,9353.69,9353.69,0.0,1572757200000.0,0.0,0.0
268,1572757200000.0,9247.7,9247.7,9247.7,9247.7,0.02,1572760800000.0,184.954,1.0
269,1572760800000.0,9247.7,9247.7,9247.7,9247.7,0.0,1572764400000.0,0.0,0.0
270,1572764400000.0,9265.66,9265.66,9265.66,9265.66,0.029581,1572768000000.0,274.0875,1.0
271,1572768000000.0,9208.52,9208.52,9208.52,9208.52,0.02,1572771600000.0,184.1704,1.0
